station_name,station_id,lat,lng
Michigan Ave & 8th St,425,41.872761575486564,-87.623983339028527
Michigan Ave & Ida B Wells Dr,426,41.876232701456566,-87.624422311367866
Michigan Ave & Jackson Blvd,427,41.877859787565761,-87.624084761930419
Michigan Ave & Lake St,428,41.886012968280774,-87.624148867862857
Michigan Ave & Madison St,429,41.882122293440851,-87.625139407622143
Michigan Ave & Oak St,430,41.9009725259009,-87.623779880642061
Michigan Ave & Pearson St,431,41.897629735085751,-87.623530522126913
Michigan Ave & Washington St,432,41.883986929385038,-87.624667109711822
Mies Van Der Rohe Way & Chestnut St,433,41.898580912012527,-87.621965578992729
Mies Van Der Rohe Way & Chicago Ave,434,41.896932441113805,-87.621743421578557
Millard Ave & 26th St,435,41.844572703596818,-87.715937738926172
Millennium Park,436,41.881037019590387,-87.624087417208827
Milwaukee Ave & Cuyler Ave,437,41.954478641607,-87.749594794749413
Milwaukee Ave & Grand Ave,438,41.891585368528055,-87.648373982238525
Milwaukee Ave & Rockwell St,439,41.920211877739462,-87.692803450090665
Milwaukee Ave & Wabansia Ave,440,41.912613690623722,-87.681395226391274
Mlk Jr Dr & 29th St,441,41.842054794027526,-87.616989756015172
Mlk Jr Dr & 47th St,442,41.809856577051534,-87.616282585480292
Mlk Jr Dr & 56th St,443,41.79345867551212,-87.615830482313427
Mlk Jr Dr & 63rd St,444,41.78008603791114,-87.615933872497209
Mlk Jr Dr & 83rd St,445,41.743110219187678,-87.614802224789912
Mlk Jr Dr & Pershing Rd,446,41.824608164532066,-87.616790928804633
Monticello Ave & Irving Park Rd,447,41.954003633871181,-87.719104481906584
Montrose Harbor,448,41.963980240851996,-87.638189175826483
Morgan Ave & 14th Pl,449,41.862384989032336,-87.65107865538414
Morgan St & 18th St,450,41.858088780955143,-87.651083619006371
Morgan St & 31st St,451,41.837798579910981,-87.651137146552429
Morgan St & Lake St,452,41.885498636107322,-87.652296049269765
Morgan St & Pershing Rd,453,41.823613105960263,-87.650923816777023
Morgan St & Polk St,454,41.871748738424934,-87.651021532405437
Mtl-Eco5.1-01,455,41.9171,-87.7482
Museum Of Science And Industry,456,41.791767614974553,-87.58395224157664
N Carpenter St & W Lake St,457,41.89,-87.65
N Green St & W Lake St,458,41.89,-87.65
New St & Illinois St,459,41.890809368694434,-87.618590192945376
Noble St & Milwaukee Ave,460,41.900681451883287,-87.6625930036647
Normal Ave & Archer Ave,461,41.84953954918911,-87.6405974636778
Oakley Ave & Irving Park Rd,462,41.954324942124714,-87.686080479648055
Oakley Ave & Touhy Ave,463,42.0123322095165,-87.688233173190056
Ogden Ave & Chicago Ave,464,41.896368776450849,-87.6540654119805
Ogden Ave & Congress Pkwy,465,41.875005734966223,-87.6732688353604
Ogden Ave & Race Ave,466,41.8917946810912,-87.6587657562753
Ogden Ave & Roosevelt Rd,467,41.866504801482485,-87.684677578198915
Oglesby Ave & 100th St,468,41.713347383962578,-87.565885321173383
Orleans St & Chestnut St (Next Apts),469,41.898189165626654,-87.63752187497785
Orleans St & Elm St,470,41.902910536182446,-87.637708142277518
Orleans St & Hubbard St,471,41.8900062697727,-87.636610172887117
Orleans St & Merchandise Mart Plaza,472,41.888200838290409,-87.636427859839287
Paulina Ave & North Ave,473,41.9103339398977,-87.670079897935054
Paulina St & 18th St,474,41.857902389416971,-87.668718481411076
Paulina St & Flournoy St,475,41.872984229091337,-87.669107601501736
Paulina St & Howard St,476,42.01916766030304,-87.673576253030276
Paulina St & Montrose Ave,477,41.961507535754293,-87.671399014936554
Peoria St & Jackson Blvd,478,41.87763277091517,-87.649592705787569
Perry Ave & 69th St,479,41.769293837314528,-87.628199808159025
Phillips Ave & 79th St,480,41.751816639486265,-87.565208860215066
Phillips Ave & 83rd St,481,41.744527993144821,-87.565065829048848
Pine Grove Ave & Irving Park Rd,482,41.954377889626123,-87.648040004384953
Pine Grove Ave & Waveland Ave,483,41.949518843385242,-87.6463495710266
Prairie Ave & 43rd St,484,41.816673162476313,-87.619410652366284
Prairie Ave & Garfield Blvd,485,41.794870068143815,-87.61870291374025
Princeton Ave & 47th St,486,41.809314814351779,-87.633440890154318
Princeton Ave & Garfield Blvd,487,41.794985494949493,-87.633105806595367
Prospect Sq & 91st St,488,41.728120129367632,-87.667567069774918
Pulaski Rd & Congress Pkwy,489,41.874321552440286,-87.7257407886812
Pulaski Rd & Eddy St,490,41.94627445112701,-87.731023574989166
Pulaski Rd & Lake St,491,41.885404866666669,-87.726466520720734
Racine Ave & 13th St,492,41.865062376354359,-87.656978889738667
Racine Ave & 15th St,493,41.861272782775458,-87.656610753544854
Racine Ave & 18th St,494,41.858183897357819,-87.656488581026224
Racine Ave & 35th St,495,41.830698936880488,-87.655986434822466
Racine Ave & 61st St,496,41.783191925170065,-87.654373574829918
Racine Ave & 65th St,497,41.775395786904753,-87.654306590476182
Racine Ave & Belmont Ave,498,41.939716925166216,-87.658867236064609
Racine Ave & Congress Pkwy,499,41.874626057596785,-87.657019488175877
Racine Ave & Fullerton Ave,500,41.9255775656891,-87.6584085289964
Racine Ave & Garfield Blvd,501,41.794222610662352,-87.655081213516425
Racine Ave & Randolph St,502,41.88408343196685,-87.6568739891457
Racine Ave & Washington Blvd,503,41.883079929606424,-87.656966467634788
Racine Ave & Wrightwood Ave,504,41.9288867511822,-87.658972616257131
Rainbow Beach,505,41.757884385208207,-87.549404549001608
Ravenswood Ave & Berteau Ave,506,41.957915454832687,-87.673572828976248
Ravenswood Ave & Irving Park Rd,507,41.954682214615566,-87.673913323539608
Ravenswood Ave & Lawrence Ave,508,41.969090575953778,-87.674216262470054
Rhodes Ave & 32nd St,509,41.836284405841042,-87.61351298529101
Rhodes Ave & 71st St,510,41.766001867383508,-87.611722197132622
Richmond St & Diversey Ave,511,41.931890553311291,-87.701183590713924
Ridge Blvd & Howard St,512,42.019277243628444,-87.684513866029533
Ridge Blvd & Touhy Ave,513,42.012122869042749,-87.682908846527056
Ritchie Ct & Banks St,514,41.906865149927377,-87.6262309142488
Rockwell St & Eastwood Ave,515,41.965878787662277,-87.6936253512446
Rush St & Cedar St,516,41.902312640092084,-87.627715441451613
Rush St & Hubbard St,517,41.89018157310705,-87.62620214240593
Rush St & Superior St,518,41.895765735485213,-87.625953523120828
Sacramento Blvd & Franklin Blvd,519,41.890482660350109,-87.702611257959177
Sangamon St & Washington Blvd,520,41.883162094484177,-87.651088809598448
Sawyer Ave & Irving Park Rd,521,41.953584130227291,-87.709289497584109
Sedgwick St & Huron St,522,41.894675119971787,-87.638402533806627
Sedgwick St & North Ave,523,41.911385566551033,-87.638682728896569
Sedgwick St & Schiller St,524,41.907616635601187,-87.638557839752636
Sedgwick St & Webster Ave,525,41.922181328985516,-87.638903261742357
Seeley Ave & Garfield Blvd,526,41.794092492625374,-87.675484053834808
Seeley Ave & Roscoe St,527,41.943398779993586,-87.679611658151586
Shedd Aquarium,528,41.867214770442715,-87.615358357919845
Sheffield Ave & Fullerton Ave,529,41.925603038880709,-87.653704787549586
Sheffield Ave & Kingsbury St,530,41.910530869059066,-87.6531122924734
Sheffield Ave & Waveland Ave,531,41.949375897589292,-87.65451487146359
Sheffield Ave & Webster Ave,532,41.921551814979452,-87.653808989797241
Sheffield Ave & Wellington Ave,533,41.936276871865452,-87.652672203070779
Sheffield Ave & Willow St,534,41.91369710956571,-87.652860896727461
Sheffield Ave & Wrightwood Ave,535,41.928705960230296,-87.6538238038249
Sheridan Rd & Buena Ave,536,41.9584920864241,-87.654976455516334
Sheridan Rd & Columbia Ave,537,42.004573081966804,-87.6614173757344
Sheridan Rd & Greenleaf Ave,538,42.010585179222154,-87.662409078294
Sheridan Rd & Irving Park Rd,539,41.954228920470776,-87.654408112100967
Sheridan Rd & Lawrence Ave,540,41.969504684400071,-87.654691955623818
Sheridan Rd & Loyola Ave,541,42.001042270266588,-87.661211414434646
Sheridan Rd & Montrose Ave,542,41.961660175008916,-87.654630129840712
Sheridan Rd & Noyes St (Nu),543,42.058223781255542,-87.677424638241746
Shields Ave & 28th Pl,544,41.842730359761092,-87.635491157993812
Shields Ave & 31st St,545,41.838458775910361,-87.635388754222888
Shields Ave & 43rd St,546,41.816203763938248,-87.634801828653067
Shore Dr & 55th St,547,41.795234191804482,-87.580744040917068
Smith Park,548,41.892036396093559,-87.689349235549841
South Chicago Ave & 83rd St,549,41.743923037878787,-87.5752266796537
South Chicago Ave & Elliot Ave,550,41.747358065359478,-87.580043143790846
South Shore Dr & 67th St,551,41.773660404618745,-87.5675214404046
South Shore Dr & 71st St,552,41.76647075818093,-87.565728937897759
South Shore Dr & 74th St,553,41.7622513935413,-87.55929670987274
Southport Ave & Belmont Ave,554,41.93931058493289,-87.66380408157066
Southport Ave & Clark St,555,41.957087530326511,-87.66419920433809
Southport Ave & Clybourn Ave,556,41.92078027585724,-87.663711340182033
Southport Ave & Irving Park Rd,557,41.95417439583936,-87.664357288238136
Southport Ave & Roscoe St,558,41.943724860042842,-87.664008355681034
Southport Ave & Waveland Ave,559,41.94815544948537,-87.663935650836663
Southport Ave & Wellington Ave,560,41.935727206933436,-87.663583988827867
Southport Ave & Wrightwood Ave,561,41.92878001897045,-87.663900807085241
Spaulding Ave & Armitage Ave,562,41.917106824830249,-87.710212895750388
Spaulding Ave & Division St,563,41.902708597381064,-87.709212629446114
St. Clair St & Erie St,564,41.894421578032492,-87.622700546409931
St. Louis Ave & Balmoral Ave,565,41.980392530515779,-87.716110140316843
St. Louis Ave & Fullerton Ave,566,41.9248268340822,-87.714486963943841
State St & 123rd St,567,41.67066608815999,-87.622736036410586
State St & 19th St,568,41.85660462064768,-87.62754159429025
State St & 29th St,569,41.841706992522084,-87.626932387718085
State St & 33rd St,570,41.834734680919809,-87.62580423057986
State St & 35th St,571,41.831007111316545,-87.6272049283009
State St & 54th St,572,41.796626117672787,-87.625915232720928
State St & 76th St,573,41.757460342592587,-87.624620000000007
State St & 79th St,574,41.750795852642277,-87.624422708333327
State St & 95th St,575,41.72173362262626,-87.622844470101015
State St & Harrison St,576,41.874060606331469,-87.627706171230784
State St & Kinzie St,577,41.889192281844558,-87.6277909940922
State St & Pearson St,578,41.897442365847255,-87.628716119892729
State St & Pershing Rd,579,41.823033406785406,-87.626576813546762
State St & Randolph St,580,41.8847201303637,-87.627740408126158
State St & Van Buren St,581,41.877180901691126,-87.627836857880311
Stave St & Armitage Ave,582,41.91773124578107,-87.691394963351939
Stetson Ave & South Water St,583,41.886787906279139,-87.622314801501346
Stewart Ave & 63rd St,584,41.779834211538457,-87.6347771741453
Stewart Ave & 83rd St,585,41.743712807692305,-87.63408956125356
Stockton Dr & Wrightwood Ave,586,41.931312260664335,-87.6387335421479
Stony Island Ave & 64th St,587,41.778892603725488,-87.5866063852941
Stony Island Ave & 67th St,588,41.773533534467369,-87.585325458909821
Stony Island Ave & 71st St,589,41.766494409274117,-87.586472345522878
Stony Island Ave & 75th St,590,41.758676204767475,-87.586918097961259
Stony Island Ave & 82nd St,591,41.746583587227406,-87.585992000778816
Stony Island Ave & 90th St,592,41.73135340858547,-87.585793943436968
Stony Island Ave & South Chicago Ave,593,41.751170995495492,-87.5853425885886
Streeter Dr & Grand Ave,594,41.892281000927667,-87.612045195463054
Summit Ave & 86th St,595,41.737853802198579,-87.644905826385127
Talman Ave & Addison St,596,41.946624256088441,-87.694616383056328
Theater On The Lake,597,41.926278238379787,-87.630842397923288
Throop (Loomis) St & Taylor St,598,41.868967036536993,-87.659123927331322
Throop St & 52nd St,599,41.799660750980394,-87.6571707509804
Throop St & Taylor St,600,41.868930180750169,-87.659121733747213
Torrence Ave & 106th St,601,41.7028435321155,-87.559849159623511
Torrence Ave & 126th Pl,602,41.666303438532154,-87.5571850863266
Troy St & Elston Ave,603,41.94522452037409,-87.706643326779272
Troy St & North Ave,604,41.909784609795722,-87.705291802024249
Union Ave & Root St,605,41.819122347475684,-87.643281871502438
University Ave & 57th St,606,41.791502922876965,-87.5998806820688
University Library (Nu),607,42.0529266106991,-87.673421511123991
Valli Produce - Evanston Plaza,608,42.039723850451288,-87.699416896358542
Vernon Ave & 107th St,609,41.700205165933752,-87.612320743511788
Vernon Ave & 75th St,610,41.758372667109924,-87.6141313089539
Vernon Ave & 79th St,611,41.750938286838348,-87.613769804005727
Vincennes Ave & 104th St,612,41.704956149122808,-87.657066885964923
Vincennes Ave & 75th St,613,41.75797527864583,-87.631207223958342
W Armitage Ave & N Sheffield Ave,614,41.92,-87.65
W Oakdale Ave & N Broadway,615,41.94,-87.64
Wabash Ave & 16th St,616,41.860395860064067,-87.6258099344286
Wabash Ave & 83rd St,617,41.74331278088578,-87.622832242424252
Wabash Ave & 87th St,618,41.736631031872506,-87.6226268867862
Wabash Ave & 9th St,619,41.870768345025965,-87.625730001175512
Wabash Ave & Adams St,620,41.8794823159481,-87.6257080620198
Wabash Ave & Cermak Rd,621,41.852617129594606,-87.626485633340351
Wabash Ave & Grand Ave,622,41.891466805450207,-87.6267697807238
Wabash Ave & Roosevelt Rd,623,41.867218649915252,-87.625971572680186
Wabash Ave & Wacker Pl,624,41.886892531176294,-87.626036999290974
Wacker Dr & Washington St,625,41.883145763760538,-87.637312481387326
Walden Pkwy & 100th St,626,41.71222240468969,-87.667718583813226
Wallace St & 35th St,627,41.830630743307736,-87.641298285905464
Walsh Park,628,41.914605520473991,-87.667971518125981
Warren Park East,629,42.004553157314255,-87.680669014470951
Warren Park West,630,42.001768579834604,-87.688804208842242
Washtenaw Ave & Lawrence Ave,631,41.968948696418828,-87.69604777355633
Washtenaw Ave & Ogden Ave,632,41.861926959388683,-87.693453148818122
Watson Testing - Divvy,633,41.894744726971744,-87.73088458150049
Wells St & 19th St,634,41.856798997583923,-87.633873178660778
Wells St & Concord Ln,635,41.9121174724866,-87.634678994595362
Wells St & Elm St,636,41.903201331631564,-87.63434468493756
Wells St & Evergreen Ave,637,41.90671662304095,-87.6348526743553
Wells St & Hubbard St,638,41.889920111312875,-87.634280833398876
Wells St & Huron St,639,41.8947291924686,-87.634368240066621
Wells St & Polk St,640,41.87259981714984,-87.6335209454168
Wells St & Walton St,641,41.899935692402664,-87.634425075200866
Wentworth Ave & 104th St,642,41.705342222222221,-87.62898542857144
Wentworth Ave & 24th St,643,41.85008884808434,-87.632134324400141
Wentworth Ave & 33rd St,644,41.834524126126077,-87.631819151203175
Wentworth Ave & 35th St,645,41.830787184556691,-87.632505617600614
Wentworth Ave & 63rd St,646,41.780084663837407,-87.629735678048519
Wentworth Ave & Cermak Rd,647,41.853078817644665,-87.631739210724831
Western Ave & 104th St,648,41.70454766666667,-87.681168583333331
Western Ave & 111th St,649,41.6912407390262,-87.681309557932011
Western Ave & 21st St,650,41.854104478175948,-87.685823208026363
Western Ave & 24th St,651,41.848489971397846,-87.685091664408588
Western Ave & 28th St,652,41.841513767796464,-87.685122524134584
Western Ave & Congress Pkwy,653,41.874716790414091,-87.686379868813518
Western Ave & Division St,654,41.902896440779458,-87.6872939329688
Western Ave & Fillmore St,655,41.868602019141186,-87.6861816551053
Western Ave & Granville Ave,656,41.994173615899655,-87.689417932200868
Western Ave & Howard St,657,42.018899405214938,-87.6900303060841
Western Ave & Leland Ave,658,41.9664971995536,-87.688410458145938
Western Ave & Lunt Ave,659,42.008573025221438,-87.690472888358045
Western Ave & Monroe St,660,41.87979268626372,-87.686093736615149
Western Ave & Roscoe St,661,41.943026777069214,-87.687287365617109
Western Ave & Walton St,662,41.898414943967175,-87.68658818309359
Western Ave & Winnebago Ave,663,41.915520596748905,-87.6870168376022
Western Blvd & 48th Pl,664,41.80567776531597,-87.683375525808
Wilton Ave & Belmont Ave,665,41.940175854090121,-87.653027468528961
Wilton Ave & Diversey Pkwy,666,41.932413367941159,-87.652708853178112
Winchester (Ravenswood) Ave & Balmoral Ave,667,41.97977105221166,-87.67751668837262
Winchester Ave & Elston Ave,668,41.924085633070973,-87.676463163211608
Winthrop Ave & Lawrence Ave,669,41.9688144893988,-87.657660889866463
Wolcott (Ravenswood) Ave & Montrose Ave,670,41.961408607566931,-87.676181902968551
Wolcott Ave & Fargo Ave,671,42.016980497952495,-87.677720696764936
Wolcott Ave & Polk St,672,41.871275074640394,-87.6736874650597
Wood St & 35th St,673,41.830108088996475,-87.670302204051552
Wood St & Augusta Blvd,674,41.899187635321738,-87.672192008760391
Wood St & Chicago Ave,675,41.895627595564932,-87.672078180526228
Wood St & Hubbard St,676,41.88989839164168,-87.671485798977244
Wood St & Milwaukee Ave,677,41.907659126555188,-87.672556338833473
Wood St & Taylor St,678,41.869209117516284,-87.67202514383267
Woodlawn Ave & 55th St,679,41.795282968736132,-87.596485100897056
Woodlawn Ave & 75th St,680,41.759175932142853,-87.595763677380958
Woodlawn Ave & Lake Park Ave,681,41.814106789039904,-87.5970114284584
Yates Blvd & 75th St,682,41.758769400670325,-87.566435640463126
